idModule;IdCategory;SinceWhen
1248;56;2010-09-10
1249;94;2018-06-13
1250;61;2020-05-28
1251;6;2016-10-19
1252;75;2021-10-25
1253;92;2010-07-01
1254;142;2015-12-29
1255;84;2017-05-25
1256;128;2013-12-12
1257;17;2020-08-24
1258;14;2015-03-07
1259;84;2017-04-13
1260;61;2013-11-25
1261;134;2018-12-01
1262;62;2011-05-07
1263;107;2009-02-16
1264;148;2007-11-25
1265;38;2011-05-21
1266;29;2007-01-15
1267;122;2014-01-06
1268;21;2009-02-06
1269;118;2013-10-10
1270;4;2009-10-23
1271;103;2015-09-17
1272;100;2011-11-10
1273;35;2019-08-05
1274;98;2011-02-22
1275;11;2008-02-25
1276;100;2014-12-10
1277;24;2017-01-20
1278;71;2006-04-15
1279;61;2022-07-02
1280;1;2005-03-29
1281;151;2013-05-05
1282;41;2012-07-03
1283;79;2015-07-29
1284;105;2011-05-30
1285;99;2015-04-26
1286;64;2019-02-11
1287;116;2017-09-11
1288;121;2021-02-11
1289;90;2019-06-23
1290;15;2011-08-15
1291;16;2009-08-24
1292;38;2015-01-19
1293;79;2013-02-02
1294;132;2006-03-08
1295;72;2018-04-28
1296;33;2018-04-04
1297;67;2012-07-18
1298;60;2016-06-24
1299;77;2007-12-09
1300;76;2018-10-29
1301;119;2021-11-28
1302;21;2019-08-28
1303;46;2005-01-08
1304;70;2009-01-23
1305;152;2017-02-04
1306;46;2016-03-26
1307;136;2018-01-05
1308;13;2015-11-16
1309;33;2015-06-20
1310;88;2019-06-03
1311;73;2012-03-14
1312;126;2015-11-02
1313;117;2019-12-03
1314;34;2014-06-06
1315;127;2005-11-12
1316;71;2011-12-30
1317;80;2011-07-07
1318;47;2005-02-10
1319;91;2012-07-24
1320;63;2006-03-09
1321;64;2014-12-29
1322;1;2018-03-04
1323;133;2005-02-13
1324;23;2014-04-04
1325;64;2021-05-01
1326;146;2012-08-24
1327;141;2022-05-28
1328;38;2007-12-10
1329;113;2012-10-22
1330;99;2018-02-25
1331;37;2017-10-16
1332;86;2005-04-04
1333;152;2016-03-24
1334;2;2005-08-18
1335;41;2022-07-18
1336;149;2019-10-05
1337;27;2012-03-02
1338;30;2013-11-09
1339;78;2013-07-12
1340;91;2014-02-18
1341;14;2015-01-05
1342;140;2017-09-15
1343;133;2005-06-17
1344;135;2011-04-11
1345;13;2011-06-12
1346;105;2005-08-10
1347;53;2007-12-31
1348;59;2007-05-21
1349;27;2021-04-26
1350;48;2006-07-14
1351;79;2005-09-08
1352;32;2013-08-14
1353;106;2014-07-17
1354;111;2010-02-22
1355;65;2009-01-18
1356;130;2005-03-01
1357;57;2018-01-09
1358;90;2011-12-01
1359;14;2018-05-02
1360;134;2015-06-25
1361;57;2011-08-29
1362;27;2006-01-15
1363;47;2020-11-09
1364;65;2006-08-08
1365;22;2015-12-18
1366;3;2014-11-17
1367;73;2015-05-19
1368;53;2016-09-25
1369;138;2013-03-22
1370;142;2020-04-30
1371;104;2021-12-01
1372;51;2005-07-03
1373;117;2018-02-20
1374;32;2009-10-12
1375;10;2021-08-09
1376;124;2008-12-16
1377;140;2008-11-28
1378;82;2021-06-25
1379;83;2018-05-14
1380;43;2021-07-16
1381;56;2005-04-17
1382;72;2008-06-06
1383;45;2012-02-11
1384;50;2020-09-30
1385;23;2016-12-19
1386;84;2008-01-11
1387;60;2022-01-20
1388;7;2010-10-04
1389;4;2012-03-23
1390;57;2016-01-14
1391;131;2017-12-27
1392;4;2019-09-16
1393;6;2014-07-15
1394;134;2019-04-19
1395;16;2015-01-04
1396;26;2012-10-21
1397;113;2017-04-14
1398;99;2019-09-26
1399;12;2009-11-11
1400;30;2020-04-24
1401;94;2011-06-08
1402;33;2011-12-28
1403;5;2021-03-29
1404;100;2020-02-22
1405;99;2015-06-08
1406;10;2009-08-02
1407;32;2017-11-27
1408;122;2021-12-02
1409;37;2018-11-04
1410;38;2011-11-04
1411;100;2020-05-16
1412;10;2012-05-29
1413;42;2017-04-05
1414;7;2013-05-18
1415;49;2022-08-04
1416;38;2013-01-07
1417;80;2010-05-17
1418;5;2012-06-04
1419;41;2010-03-13
1420;31;2014-02-15
1421;133;2015-04-25
1422;75;2011-02-22
1423;125;2010-07-14
1424;54;2013-08-29
1425;54;2013-01-01
1426;16;2009-12-28
1427;48;2007-03-13
1428;85;2014-09-30
1429;122;2005-01-20
1430;121;2020-04-04
1431;29;2016-08-20
1432;154;2019-12-07
1433;113;2006-03-27
1434;28;2005-05-17
1435;78;2017-01-02
1436;59;2018-11-21
1437;49;2005-08-11
1438;13;2007-11-07
1439;32;2020-12-21
1440;34;2012-04-25
1441;57;2007-10-25
1442;100;2018-06-03
1443;124;2020-08-27
1444;150;2021-02-01
1445;105;2022-12-16
1446;88;2013-02-27
1447;50;2022-04-27
1448;8;2022-05-02
1449;61;2016-03-15
1450;18;2022-02-07
1451;137;2011-06-11
1452;122;2006-06-13
1453;62;2018-03-27
1454;2;2013-04-26
1455;18;2016-03-01
1456;130;2021-03-29
1457;2;2021-11-26
1458;5;2021-01-31
1459;6;2022-10-17
1460;146;2009-06-05
1461;6;2021-07-29
1462;29;2017-07-01
1463;56;2009-07-26
1464;145;2021-09-09
1465;140;2013-11-24
1466;27;2006-03-09
1467;32;2005-11-28
1468;145;2009-12-05
1469;95;2017-12-12
1470;88;2022-09-25
1471;89;2013-09-16
1472;38;2011-01-04
1473;103;2017-09-11
1474;77;2019-08-28
1475;1;2019-10-08
1476;9;2017-12-23
1477;46;2005-10-15
1478;25;2008-04-19
1479;47;2006-08-31
1480;86;2020-12-26
1481;87;2022-01-30
1482;152;2019-06-07
1483;17;2017-05-08
1484;23;2019-04-10
1485;34;2007-09-14
1486;34;2005-12-31
1487;145;2011-01-23
1488;13;2018-10-11
1489;83;2007-05-11
1490;137;2022-05-03
1491;105;2008-03-04
1492;139;2014-02-24
1493;116;2009-11-11
1494;32;2021-03-19
1495;137;2020-07-01
1496;45;2005-04-14
1497;10;2010-10-07
1498;94;2008-06-23
1499;128;2019-02-17
1500;86;2017-12-17
1501;127;2017-12-18
1502;132;2017-06-08
1503;19;2009-10-04
1504;116;2008-03-23
1505;145;2020-06-04
1506;22;2007-01-18
1507;6;2015-04-23
1508;8;2007-08-21
1509;68;2013-03-11
1510;55;2011-09-26
1511;59;2011-12-11
1512;30;2007-10-18
1513;113;2007-09-23
1514;81;2020-07-30
1515;42;2012-03-04
1516;54;2019-03-09
1517;47;2005-10-14
1518;109;2016-03-30
1519;101;2017-12-14
1520;81;2011-07-31
1521;80;2011-03-31
1522;32;2011-12-11
1523;141;2007-04-18
1524;107;2017-09-17
1525;100;2006-11-14
1526;124;2018-01-09
1527;48;2007-06-05
1528;50;2008-11-08
1529;32;2011-10-03
1530;109;2019-05-08
1531;81;2008-06-10
1532;92;2005-02-27
1533;34;2018-12-25
1534;148;2006-11-02
1535;52;2017-12-23
1536;5;2022-01-07
1537;143;2021-02-08
1538;93;2013-09-21
1539;3;2018-04-22
1540;90;2020-06-12
1541;105;2022-03-04
1542;10;2016-12-29
1543;21;2005-07-22
1544;33;2019-05-27
1545;121;2022-02-07
1546;140;2020-02-19
1547;154;2013-12-16
1548;69;2016-09-03
1549;15;2005-01-31
1550;43;2015-03-26
1551;17;2012-03-09
1552;116;2021-12-06
1553;72;2019-07-20
1554;51;2005-11-09
1555;11;2006-07-27
1556;14;2012-10-14
1557;148;2006-10-31
1558;134;2007-10-28
1559;44;2009-11-04
1560;136;2013-05-07
1561;122;2008-04-13
1562;88;2008-04-27
1563;73;2008-07-18
1564;80;2008-06-11
1565;4;2005-01-13
1566;153;2005-02-04
1567;149;2006-09-16
1568;115;2006-07-01
1569;135;2005-01-26
1570;83;2012-01-24
1571;87;2021-09-15
1572;133;2016-04-19
1573;75;2009-09-20
1574;17;2018-12-02
1575;154;2007-11-12
1576;102;2010-04-25
1577;51;2006-04-12
1578;108;2021-12-14
1579;145;2015-12-02
1580;58;2007-11-29
1581;14;2018-01-21
1582;132;2015-07-25
1583;121;2016-06-26
1584;132;2018-09-30
1585;115;2010-11-14
1586;99;2017-05-30
1587;58;2006-01-01
1588;116;2008-09-25
1589;46;2020-12-30
1590;145;2005-03-11
1591;96;2020-02-17
1592;101;2007-11-15
1593;149;2012-07-27
1594;134;2012-12-07
1595;41;2019-05-22
1596;89;2013-01-01
1597;39;2012-02-07
1598;108;2019-02-01
1599;49;2017-12-24
1600;118;2012-03-01
1601;133;2005-01-31
1602;114;2010-04-05
1603;65;2020-03-07
1604;146;2012-10-01
1605;142;2022-03-03
1606;137;2008-06-26
1607;130;2016-11-28
1608;89;2019-03-27
1609;65;2005-04-01
1610;58;2018-06-22
1611;119;2016-08-03
1612;127;2022-02-09
1613;21;2011-01-22
1614;152;2018-03-26
1615;118;2017-03-13
1616;41;2019-06-19
1617;5;2008-10-21
1618;145;2016-02-21
1619;69;2013-09-12
1620;111;2016-08-04
1621;97;2016-04-13
1622;1;2017-03-22
1623;151;2018-07-20
1624;10;2020-05-12
1625;75;2012-07-28
1626;68;2018-01-16
1627;137;2020-07-07
1628;3;2022-03-03
1629;85;2018-09-19
1630;19;2015-02-14
1631;28;2007-03-02
1632;89;2013-07-03
1633;134;2017-02-11
1634;127;2015-01-19
1635;32;2009-02-08
1636;106;2007-09-03
1637;7;2020-03-07
1638;58;2019-11-25
1639;129;2006-12-16
1640;145;2015-08-30
1641;91;2020-04-02
1642;141;2006-10-23
1643;51;2018-05-27
1644;10;2020-06-26
1645;109;2022-12-01
1646;109;2016-12-30
1647;3;2014-11-01
1648;121;2006-11-03
1649;119;2006-08-01
1650;34;2014-04-06
1651;105;2010-08-25
1652;30;2011-07-25
1653;35;2007-09-17
1654;72;2006-02-15
1655;66;2018-04-21
1656;149;2009-03-29
1657;93;2016-04-04
1658;135;2021-03-21
1659;121;2019-07-12
1660;58;2014-09-01
1661;86;2017-05-04
1662;73;2021-10-11
1663;76;2016-10-17
1664;77;2018-05-04
1665;94;2017-12-02
1666;93;2012-01-24
1667;141;2014-11-22
1668;77;2018-04-30
1669;68;2007-10-26
1670;82;2006-05-31
1671;74;2011-11-04
1672;66;2007-03-31
1673;147;2014-01-17
1674;140;2017-07-22
1675;58;2008-09-10
1676;96;2015-08-15
1677;77;2015-05-15
1678;14;2010-10-27
1679;124;2015-01-26
1680;106;2022-08-30
1681;115;2022-07-12
1682;116;2005-09-23
1683;60;2011-04-30
1684;31;2008-04-24
1685;153;2005-02-11
1686;115;2014-10-16
1687;100;2017-08-22
1688;39;2017-05-03
1689;39;2014-05-10
1690;101;2018-09-28
1691;113;2014-02-23
1692;92;2007-12-26
1693;106;2011-10-19
1694;148;2019-08-19
1695;144;2019-10-06
1696;12;2022-07-01
1697;154;2021-12-22
1698;90;2009-05-05
1699;45;2013-12-16
1700;102;2012-09-20
1701;76;2019-06-22
1702;114;2022-11-14
1703;145;2014-01-11
1704;95;2016-12-07
1705;105;2017-02-17
1706;117;2009-01-24
1707;63;2007-08-25
1708;128;2020-09-14
1709;80;2008-02-06
1710;122;2005-04-02
1711;7;2020-06-28
1712;110;2022-09-04
1713;31;2018-03-31
1714;92;2008-05-30
1715;134;2012-10-05
1716;132;2014-06-30
1717;25;2017-03-01
1718;122;2012-05-12
1719;18;2009-05-01
1720;80;2010-10-07
1721;60;2019-06-13
1722;90;2012-03-24
1723;93;2017-05-27
1724;48;2006-11-03
1725;57;2010-07-11
1726;152;2014-05-28
1727;85;2009-04-15
1728;85;2021-05-19
1729;26;2011-12-24
1730;53;2006-11-11
1731;120;2016-02-12
1732;56;2019-11-24
1733;3;2017-06-12
1734;112;2012-10-14
1735;15;2022-05-15
1736;10;2013-06-09
1737;10;2010-02-18
1738;153;2013-08-02
1739;42;2007-03-17
1740;102;2020-09-22
1741;145;2008-08-16
1742;33;2011-03-31
1743;23;2021-08-31
1744;15;2012-05-13
1745;74;2019-07-30
1746;26;2013-07-10
1747;137;2016-10-01
1748;117;2012-08-31
1749;140;2019-12-09
1750;104;2006-01-21
1751;84;2014-04-06
1752;91;2008-01-27
1753;134;2008-06-21
1754;6;2006-05-26
1755;77;2009-10-27
1756;120;2012-03-22
1757;77;2018-12-16
1758;83;2007-12-03
1759;27;2013-09-05
1760;132;2010-10-25
1761;75;2010-04-02
1762;61;2018-09-21
1763;64;2006-01-28
1764;152;2010-05-02
1765;103;2020-08-29
1766;108;2011-10-10
1767;29;2010-06-15
1768;53;2012-01-06
1769;40;2006-06-07
1770;52;2013-02-05
1771;145;2014-04-22
1772;139;2021-12-28
1773;77;2011-03-07
1774;119;2022-12-17
1775;135;2005-02-26
1776;147;2016-03-16
1777;110;2012-05-01
1778;62;2016-11-12
1779;81;2011-05-12
1780;141;2019-07-22
1781;51;2022-03-28
1782;72;2011-09-10
1783;128;2016-07-24
1784;47;2010-03-28
1785;10;2009-03-20
1786;51;2005-02-01
1787;7;2010-04-14
1788;43;2015-03-09
1789;101;2021-12-04
1790;149;2006-01-08
1791;51;2015-09-11
1792;127;2017-02-27
1793;135;2019-06-18
1794;68;2011-07-18
1795;56;2012-08-18
1796;39;2014-08-31
1797;136;2015-02-16
1798;56;2007-04-09
1799;108;2009-11-27
1800;142;2005-02-15
1801;30;2010-05-09
1802;46;2017-04-14
1803;2;2019-11-01
1804;1;2008-11-13
1805;24;2020-07-03
1806;58;2018-08-19
1807;53;2018-08-02
1808;47;2018-08-01
1809;75;2008-08-03
1810;121;2020-10-04
1811;74;2020-01-25
1812;38;2007-08-12
1813;34;2011-06-04
1814;114;2006-09-06
1815;58;2006-10-16
1816;137;2018-08-09
1817;38;2014-06-07
1818;57;2011-06-18
1819;60;2019-10-02
1820;5;2016-08-07
1821;115;2020-03-31
1822;17;2018-11-25
1823;5;2012-06-09
1824;42;2021-07-01
1825;120;2009-06-17
1826;31;2016-04-14
1827;75;2012-11-25
1828;37;2022-03-03
1829;67;2012-08-11
1830;8;2015-04-21
1831;149;2011-02-09
1832;112;2012-08-24
1833;81;2013-03-03
1834;9;2006-07-10
1835;84;2018-03-08
1836;100;2021-09-12
1837;129;2019-07-10
1838;127;2015-03-08
1839;107;2005-09-07
1840;5;2014-05-12
1841;125;2022-06-16
1842;99;2014-03-08
1843;115;2010-04-15
1844;24;2012-04-13
1845;138;2019-01-15
1846;3;2020-08-14
1847;136;2019-07-08
1848;124;2009-10-17
1849;89;2008-01-06
1850;89;2010-11-01
1851;68;2006-06-20
1852;71;2017-04-30
1853;123;2017-03-23
1854;39;2006-05-20
1855;141;2017-10-12
1856;120;2020-03-18
1857;151;2011-03-16
1858;37;2018-07-05
1859;60;2013-03-06
1860;17;2007-08-27
1861;143;2017-09-05
1862;20;2016-10-18
1863;80;2007-05-07
1864;51;2015-04-24
1865;35;2022-12-13
1866;55;2014-06-24
1867;32;2007-12-09
1868;62;2013-10-22
1869;32;2005-06-17
1870;108;2013-05-26
1871;62;2011-05-04
1872;30;2022-08-08
1873;6;2011-09-03
1874;18;2017-11-02
1875;123;2012-10-08
1876;151;2019-05-25
1877;126;2014-11-05
1878;70;2006-09-04
1879;71;2017-12-19
1880;106;2011-08-26
1881;96;2021-05-02
1882;90;2007-07-01
1883;94;2017-04-03
1884;80;2005-05-06
1885;87;2008-06-04
1886;88;2022-06-02
1887;143;2017-11-02
1888;14;2020-05-08
1889;64;2007-12-24
1890;119;2011-03-06
1891;76;2014-10-27
1892;13;2015-07-12
1893;130;2005-01-04
1894;113;2021-04-24
1895;112;2021-11-16
1896;144;2016-06-24
1897;78;2021-09-18
1898;147;2018-11-16
1899;128;2015-07-15
1900;75;2008-01-08
1901;127;2010-07-17
1902;110;2015-04-05
1903;43;2020-05-13
1904;79;2014-08-04
1905;62;2020-11-21
1906;141;2019-08-18
1907;23;2012-03-11
1908;124;2009-11-08
1909;137;2009-03-10
1910;148;2010-11-22
1911;148;2005-10-12
1912;65;2016-10-22
1913;143;2020-06-18
1914;118;2017-07-22
1915;1;2008-06-14
1916;48;2021-12-14
1917;73;2014-02-09
1918;153;2008-03-02
1919;119;2005-08-23
1920;36;2007-03-03
1921;92;2020-11-03
1922;89;2011-07-28
1923;54;2014-07-06
1924;114;2008-08-04
1925;35;2021-05-01
1926;22;2006-11-06
1927;42;2007-05-26
1928;122;2006-04-09
1929;120;2013-03-29
1930;13;2008-08-26
1931;79;2010-12-20
1932;132;2013-01-21
1933;12;2010-11-11
1934;75;2011-03-02
1935;62;2020-11-24
1936;83;2019-06-12
1937;128;2008-01-31
1938;84;2009-10-22
1939;74;2022-03-25
1940;111;2014-03-05
1941;73;2018-04-17
1942;8;2019-05-07
1943;152;2017-03-03
1944;44;2008-04-14
1945;62;2009-05-31
1946;112;2017-01-24
1947;151;2018-07-22
1948;127;2006-01-26
1949;37;2016-01-04
1950;8;2011-03-17
1951;36;2015-12-09
1952;134;2007-05-19
1953;104;2012-03-15
1954;137;2013-11-02
1955;35;2006-01-19
1956;14;2020-10-28
1957;21;2010-07-22
1958;48;2016-10-21
1959;19;2013-08-19
1960;148;2013-06-22
1961;9;2006-01-11
1962;60;2007-10-30
1963;92;2021-05-18
1964;124;2006-08-20
1965;79;2019-01-10
1966;12;2022-01-16
1967;125;2005-03-08
1968;18;2020-01-09
1969;110;2018-02-20
1970;97;2007-03-06
1971;87;2011-02-16
1972;124;2010-12-05
1973;96;2010-12-02
1974;27;2019-08-23
1975;11;2019-07-12
1976;126;2013-04-24
1977;43;2016-04-04
1978;37;2010-04-07
1979;102;2015-08-03
1980;109;2013-11-09
1981;107;2022-11-25
1982;134;2009-09-30
1983;146;2011-12-04
1984;69;2011-12-21
1985;41;2012-12-26
1986;154;2011-07-27
1987;150;2009-06-28
1988;4;2014-03-16
1989;84;2016-05-07
1990;148;2022-09-13
1991;41;2013-02-20
1992;115;2009-04-02
1993;10;2022-08-30
1994;31;2019-03-01
1995;2;2014-10-26
1996;30;2012-01-31
1997;152;2011-04-20
1998;4;2006-12-21
1999;152;2008-04-30
2000;94;2021-03-11
2001;64;2022-12-02
2002;147;2022-07-01
2003;112;2017-09-20
2004;31;2016-04-17
2005;111;2016-01-14
2006;22;2012-12-11
2007;77;2012-06-06
2008;12;2013-04-09
2009;43;2006-07-18
2010;46;2011-04-25
2011;89;2019-02-21
2012;147;2014-05-16
2013;95;2019-02-15
2014;119;2014-08-09
2015;3;2013-02-23
2016;5;2013-07-28
2017;73;2008-07-24
2018;133;2009-02-03
2019;8;2013-05-26
2020;139;2016-09-27
2021;33;2019-06-14
2022;119;2016-12-02
2023;59;2019-12-25
2024;148;2022-12-16
2025;140;2008-05-05
2026;61;2007-02-20
2027;109;2008-03-01
2028;24;2014-12-08
2029;42;2013-11-21
2030;62;2016-12-04
2031;86;2009-01-12
2032;78;2007-06-07
2033;41;2017-08-12
2034;28;2006-07-30
2035;90;2018-06-23
2036;70;2013-05-07
2037;123;2019-11-27
2038;118;2017-08-18
2039;102;2021-04-15
2040;130;2008-08-23
2041;61;2019-07-05
2042;128;2021-01-26
2043;49;2022-02-07
2044;105;2019-06-16
2045;29;2015-12-03
2046;122;2012-09-10
2047;19;2009-10-01
2048;124;2013-01-09
2049;50;2018-06-05
2050;130;2009-08-28
2051;14;2017-08-22
2052;149;2019-12-11
2053;153;2007-09-12
2054;69;2005-03-11
2055;50;2006-05-22
2056;145;2006-06-21
2057;54;2011-03-01
2058;135;2022-06-18
2059;138;2018-12-23
2060;120;2022-07-30
2061;104;2009-02-02
2062;105;2008-01-02
2063;30;2009-12-11
2064;95;2015-07-25
2065;120;2021-07-27
2066;78;2014-04-07
2067;18;2009-07-14
2068;41;2013-07-28
2069;116;2018-06-06
2070;16;2009-04-30
2071;83;2018-02-18
2072;71;2008-08-31
2073;46;2008-09-16
2074;88;2019-07-22
2075;19;2011-06-26
2076;145;2018-01-27
2077;137;2020-09-28
2078;18;2020-12-14
2079;110;2018-02-04
2080;19;2015-01-15
2081;72;2007-07-02
2082;34;2010-09-09
2083;30;2018-12-19
2084;68;2006-04-19
2085;138;2006-08-15
2086;15;2015-10-01
2087;129;2021-10-01
2088;35;2017-08-29
2089;36;2019-10-01
2090;69;2022-11-05
2091;40;2007-12-29
2092;2;2010-05-05
2093;133;2009-09-21
2094;88;2009-08-20
2095;87;2007-01-24
2096;69;2013-12-23
2097;148;2017-09-14
2098;50;2012-11-08
2099;129;2014-01-02
2100;35;2018-05-07
2101;114;2006-07-09
2102;33;2009-09-26
2103;71;2011-01-10
2104;3;2015-10-18
2105;124;2018-06-18
2106;153;2010-01-10
2107;82;2007-02-19
2108;116;2008-07-19
2109;14;2017-11-24
2110;113;2014-05-11
2111;21;2007-09-06
2112;24;2009-03-17
2113;48;2005-12-24
2114;50;2009-12-21
2115;152;2009-12-08
2116;8;2011-01-24
2117;67;2011-07-23
2118;56;2012-09-18
2119;30;2014-03-01
2120;95;2012-02-13
2121;54;2013-01-02
2122;145;2015-06-11
2123;72;2020-02-11
2124;139;2014-03-24
2125;77;2017-10-24
2126;130;2008-10-08
2127;18;2019-09-09
2128;17;2021-10-15
2129;19;2019-02-25
2130;103;2018-10-07
2131;144;2006-05-13
2132;59;2021-01-14
2133;42;2006-09-27
2134;80;2015-10-19
2135;139;2006-10-14
2136;83;2006-04-30
2137;95;2009-11-07
2138;142;2021-08-08
2139;66;2013-04-13
2140;96;2010-06-08
2141;59;2005-01-09
2142;30;2005-06-25
2143;50;2016-07-14
2144;30;2009-09-19
2145;2;2016-01-09
2146;56;2013-09-03
2147;124;2008-06-11
2148;99;2007-11-30
2149;42;2011-06-20
2150;38;2013-04-10
2151;16;2008-11-28
2152;29;2013-01-17
2153;24;2006-06-07
2154;112;2019-10-04
2155;36;2018-08-07
2156;24;2014-01-12
2157;41;2016-09-01
2158;66;2010-06-12
2159;41;2011-10-24
2160;10;2016-07-06
2161;136;2016-02-19
2162;116;2022-05-31
2163;23;2013-04-07
2164;61;2008-03-16
2165;86;2022-09-22
2166;151;2006-07-01
2167;24;2018-12-27
2168;141;2017-01-08
2169;115;2009-01-22
2170;52;2006-02-08
2171;55;2014-05-22
2172;10;2021-06-08
2173;16;2017-10-06
2174;2;2005-04-20
2175;26;2022-09-13
2176;124;2021-07-01
2177;76;2022-06-19
2178;16;2015-04-18
2179;76;2018-10-05
2180;83;2011-01-01
2181;37;2017-06-27
2182;59;2005-03-07
2183;123;2013-01-21
2184;41;2011-06-17
2185;50;2006-09-15
2186;17;2019-04-25
2187;26;2008-06-18
2188;26;2011-09-22
2189;95;2017-11-09
2190;30;2006-04-23
2191;103;2010-08-10
2192;7;2020-12-02
2193;100;2017-06-30
2194;44;2021-08-12
2195;102;2020-08-06
2196;76;2014-04-18
2197;107;2007-09-11
2198;88;2014-02-13
2199;12;2005-05-27
2200;78;2006-02-27
2201;62;2016-07-03
2202;154;2008-09-04
2203;144;2010-08-05
2204;86;2021-09-21
2205;107;2006-01-30
2206;44;2021-01-09
2207;130;2015-09-19
2208;96;2016-10-31
2209;39;2009-04-13
2210;26;2007-07-20
2211;38;2017-10-21
2212;116;2014-08-28
2213;127;2017-08-14
2214;70;2006-02-05
2215;20;2009-07-08
2216;62;2020-07-09
2217;54;2018-08-03
2218;13;2008-05-31
2219;17;2013-06-05
2220;107;2015-06-05
2221;118;2008-10-07
2222;146;2014-11-27
2223;130;2021-07-06
2224;38;2013-01-14
2225;46;2006-03-01
2226;64;2009-04-27
2227;122;2009-02-08
2228;135;2016-05-01
2229;102;2020-12-17
2230;14;2013-10-27
2231;89;2005-05-18
2232;123;2011-08-22
2233;110;2008-11-16
2234;129;2011-12-12
2235;17;2017-04-23
2236;17;2010-09-13
2237;96;2019-06-11
2238;57;2012-09-27
2239;141;2008-02-05
2240;134;2020-11-13
2241;83;2011-12-25
2242;52;2007-03-03
2243;14;2015-08-07
2244;117;2017-05-24
2245;12;2013-10-08
2246;87;2011-10-13
2247;91;2016-01-02
2248;45;2014-08-23
2249;145;2006-07-21
2250;50;2021-02-23
2251;76;2005-12-12
2252;104;2022-12-21
2253;3;2021-10-22
2254;12;2010-03-02
2255;108;2018-04-17
2256;22;2016-10-17
2257;66;2022-12-19
2258;112;2017-06-26
2259;86;2022-11-11
2260;110;2014-02-11
2261;64;2017-03-13
2262;74;2018-01-20
2263;93;2012-05-10
2264;143;2007-03-19
2265;77;2016-12-01
2266;109;2017-05-09
2267;1;2017-02-03
2268;95;2022-08-03
2269;89;2014-09-28
